chromosome	start	stop	ab_initio_tx_id	Human_PB	Chimp_PB	Gorilla_PB	Orangutan_PB	Rhesus_PB	gene_id	gene_name
chr9	47267397	47267469	augCGP-3259.t1	0	0	0	0	133	ENSG00000274209.4	ANTXRL
chr9	48174065	48174150	augPB-10017.t1	0	0	0	0	1	ENSG00000204161.14	TMEM273
chr9	48532337	48532414	augPB-10023.t1	0	0	0	0	20	ENSG00000286993.1	AC035139.2
chr9	49852246	49852290	augPB-10039.t1	0	0	0	0	2	ENSG00000263482.3	ANTXRLP1
chr9	58129754	58129860	augPB-10096.t1	0	0	0	0	5	ENSG00000229616.2	AL356095.1
chr9	58134135	58134281	augPB-10096.t1	0	0	0	0	5	ENSG00000229616.2	AL356095.1
chr9	59637464	59637607	augPB-10104.t2	0	0	0	0	31	ENSG00000230417.12	LINC00595
chr9	61507759	61507829	augPB-10114.t1	0	0	0	0	27	ENSG00000148655.15	LRMDA
chr9	69237236	69237323	augPB-10204.t3	25	24	9	3	6	ENSG00000138336.9	TET1
chr9	77731967	77731991	augPB-10240.t1	0	0	0	0	12	ENSG00000151150.22	ANK3
chr9	82460638	82460741	augPB-10259.t1	0	0	0	0	4	ENSG00000236744.2	AC016822.1
chr9	82576906	82576985	augPB-10259.t1	0	0	0	0	4	ENSG00000236744.2	AC016822.1
chr9	86817728	86817895	augPB-10267.t1	0	0	0	0	1	ENSG00000185532.19	PRKG1
chr9	91202471	91202571	augPB-10300.t2	0	0	0	0	5	ENSG00000148677.6	ANKRD1
chr9	92161219	92161319	augPB-10307.t1	4	11	4	3	21	ENSG00000095564.14	BTAF1
chr9	92333093	92333117	augPB-10308.t2	0	0	0	0	29	ENSG00000107864.15	CPEB3
chr9	95593618	95593760	augPB-10335.t3	0	0	0	0	288	ENSG00000234026.1	AL157834.2
chr9	95598076	95598264	augPB-10335.t3	0	0	0	0	340	ENSG00000234026.1	AL157834.2
chr9	95599310	95599452	augPB-10335.t3	0	0	0	0	338	ENSG00000234026.1	AL157834.2
chr9	95600388	95600562	augPB-10335.t3	0	0	0	0	341	ENSG00000234026.1	AL157834.2
chr9	95601830	95601991	augPB-10335.t3	0	0	0	0	330	ENSG00000234026.1	AL157834.2
chr9	95604212	95604362	augPB-10335.t3	0	0	0	0	318	ENSG00000234026.1	AL157834.2
chr9	95607396	95607559	augPB-10335.t3	0	0	0	0	373	ENSG00000234026.1	AL157834.2
chr9	95611697	95611797	augPB-10335.t3	0	0	0	0	368	ENSG00000234026.1	AL157834.2
chr9	99708570	99708688	augPB-10382.t1	0	0	0	0	10	ENSG00000172987.12	HPSE2
chr9	101716503	101716623	augPB-10420.t1	0	0	0	0	1	ENSG00000227128.5	LBX1-AS1
chr9	103154470	103154596	augPB-10444.t2	0	0	0	0	95	ENSG00000107882.11	SUFU
chr9	117675813	117675934	augPB-10533.t1	0	0	0	0	3	ENSG00000186795.1	KCNK18
chr9	122806251	122806302	augPB-10571.t1	0	0	0	0	78	ENSG00000138152.10	BTBD16
chr9	123267841	123267874	augPB-10576.t1	0	0	0	0	1	ENSG00000176584.18	DMBT1P1
chr9	123268407	123268434	augPB-10576.t1	0	0	0	0	1	ENSG00000176584.18	DMBT1P1
chr9	123403290	123403358	augPB-10581.t1	0	0	1	0	180	ENSG00000179988.14	PSTK
chr9	133927917	133928112	augCGP-3896.t1	0	0	0	0	1	ENSG00000214279.13	SCART1
chr9_2484X2513_random	14308	14405	augPB-22203.t1	0	0	0	0	6	ENSG00000186862.20	PDZD7
chrUn_2491X2520_random	9708	9823	augPB-20762.t2	0	0	0	0	2	ENSG00000185291.12	IL3RA
chrUn_2491X2520_random	30102	30129	augPB-20762.t2	0	0	0	0	1	ENSG00000185291.12	IL3RA
chrUn_2491X2520_random	35308	35423	augPB-20762.t2	0	0	0	0	2	ENSG00000185291.12	IL3RA
chrUn_2491X2520_random	39766	39872	augPB-20762.t2	0	0	0	0	2	ENSG00000185291.12	IL3RA
chrUn_2491X2520_random	41068	41150	augPB-20762.t2	0	0	0	0	2	ENSG00000185291.12	IL3RA
chrUn_2680X2711_random	26417	26465	augPB-5732.t1	0	0	0	0	168	ENSG00000169093.16	ASMTL
chrUn_2680X2711_random	31990	32055	augPB-5732.t1	0	0	0	0	175	ENSG00000169093.16	ASMTL
chrX	17951397	17951523	augPB-16703.t1	0	0	0	0	95	ENSG00000177324.14	BEND2
chrX	17953103	17953208	augPB-16703.t1	0	0	0	0	42	ENSG00000177324.14	BEND2
chrX	17957024	17957150	augPB-16703.t3	0	0	0	0	97	ENSG00000177324.14	BEND2
chrX	19810823	19810889	augPB-16716.t1	0	0	0	0	113	ENSG00000184368.16	MAP7D2
chrX	19810823	19810922	augPB-16716.t2	0	0	0	0	338	ENSG00000184368.16	MAP7D2
chrX	28428434	28428562	augPB-16757.t1	0	0	0	0	3	ENSG00000223742.1	AC112495.1
chrX	44323430	44323587	augPB-16826.t1	0	0	0	0	1	ENSG00000215035.2	FDPSP5
chrX	44336946	44337107	augPB-16826.t1	0	0	0	0	1	ENSG00000215035.2	FDPSP5
chrX	44768311	44768404	augPB-16828.t6	0	0	0	0	4	ENSG00000189037.8	DUSP21
chrX	47354420	47354543	augPB-16849.t1	0	0	0	0	4	ENSG00000147117.7	ZNF157
chrX	47627733	47627818	augPB-16859.t1	0	0	0	0	33	ENSG00000267064.2	UXT-AS1
chrX	55120092	55120201	augPB-16964.t1	0	0	0	0	1	ENSG00000232765.6	AL158819.1
chrX	80681620	80681674	augPB-17101.t1	0	0	0	0	504	ENSG00000183035.13	CYLC1
chrX	97596598	97596831	augPB-17142.t1	0	0	0	0	2	ENSG00000275320.1	Z95327.3
chrX	100049351	100049473	augCGP-18917.t1	0	0	0	0	10	ENSG00000234405.2	Z69733.1
chrX	104708451	104708496	augPB-17221.t1	0	0	1	3	24	ENSG00000277883.1	NLRP3P1
chrX	104713920	104714010	augPB-17221.t1	0	0	3	1	83	ENSG00000277883.1	NLRP3P1
chrX	104724048	104724228	augPB-17221.t1	0	0	0	0	40	ENSG00000277883.1	NLRP3P1
chrX	109399080	109399135	augPB-17249.t1	0	0	0	0	1	ENSG00000187823.3	RTL4
chrX	112511412	112511516	augPB-17260.t1	0	0	0	0	1	ENSG00000180772.7	AGTR2
chrX	112527212	112527264	augPB-17260.t1	0	0	0	0	1	ENSG00000180772.7	AGTR2
chrX	115702165	115702176	augPB-17275.t1	0	0	0	0	4	ENSG00000077713.19	SLC25A43
chrX	116375297	116375345	augPB-17287.t1	0	0	0	0	6	ENSG00000233382.7	NKAPP1
chrX	129055763	129055856	augPB-17345.t2	0	0	0	0	2	ENSG00000171004.18	HS6ST2
chrX	131972906	131973047	augPB-17374.t1	0	0	0	0	90	ENSG00000181433.9	SAGE1
chrX	131973966	131974110	augPB-17374.t1	0	0	0	0	89	ENSG00000181433.9	SAGE1
chrX	131974357	131974492	augPB-17374.t1	0	0	0	0	13	ENSG00000181433.9	SAGE1
chrX	133081888	133081999	augPB-17386.t2	0	0	0	1	14	ENSG00000234062.8	AL390879.1
chrX	147590877	147591032	augPB-17443.t1	0	0	0	0	24	ENSG00000166049.11	PASD1
chrX	151193738	151193780	augCGP-19266.t1	0	0	0	0	10	ENSG00000235991.4	BX293995.1
chrX	151207266	151207373	augCGP-19266.t1	0	0	0	0	5	ENSG00000235991.4	BX293995.1
chrX	151207296	151207373	augPB-17525.t1	0	0	0	0	1	ENSG00000235991.4	BX293995.1
chrX	151211126	151211157	augCGP-19266.t1	0	0	0	0	10	ENSG00000235991.4	BX293995.1
chrY	5392361	5392478	augPB-2511.t4	0	0	0	0	3	ENSG00000215580.11	BCORP1
chrY	5564132	5564491	augCGP-20411.t1	0	0	0	0	43	ENSG00000012817.15	KDM5D
chrY	5565058	5565155	augCGP-20411.t1	0	0	0	0	43	ENSG00000012817.15	KDM5D
chrY	5594243	5594375	augPB-2513.t2	0	0	0	0	7	ENSG00000012817.15	KDM5D
chrY	5594243	5594378	augCGP-20411.t1	0	0	0	0	30	ENSG00000012817.15	KDM5D
chrY	5597820	5597898	augCGP-20411.t1	0	0	0	0	38	ENSG00000012817.15	KDM5D
chrY	5861849	5861900	augCGP-20412.t1	0	0	0	0	147	ENSG00000198692.10	EIF1AY
